"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","SaleToListPrice","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","76051","TX","Dallas-Fort Worth-Arlington, TX",1461,4,1.0016,9.863,62,4.16666666666667,0.774193548387097
"Zip","76182","TX","Dallas-Fort Worth-Arlington, TX",2837,4,0.9699,9.0592,77,7.5,0.774193548387097
"Zip","76123","TX","Dallas-Fort Worth-Arlington, TX",3201,4,0.9936,12.0419,85,8.92857142857143,0.774193548387097
"Zip","75044","TX","Dallas-Fort Worth-Arlington, TX",2065,4,0.9791,7.0671,61,3.33333333333333,0.774193548387097
"Zip","75077","TX","Dallas-Fort Worth-Arlington, TX",2508,4,0.9947,10.0304,47,2.5,0.774193548387097
"Zip","75238","TX","Dallas-Fort Worth-Arlington, TX",2634,4,0.9491,16.9154,65,9.16666666666667,0.774193548387097
"Zip","76179","TX","Dallas-Fort Worth-Arlington, TX",1563,4,0.9971,9.1647,84,7.02380952380952,0.774193548387097
"Zip","45458","OH","Dayton, OH",2435,50,0.9763,18.4265,112,8,7.41935483870968
"Zip","45342","OH","Dayton, OH",2001,50,0.9701,15.864,101,7,7.41935483870968
"Zip","45432","OH","Dayton, OH",3699,50,0.977198697068404,17.8571,93,4,7.41935483870968
"Zip","45322","OH","Dayton, OH",3354,50,0.9675,17.2535,127,10,7.41935483870968
"Zip","45420","OH","Dayton, OH",2709,50,0.9946,14.7799,117,2,7.41935483870968
"Zip","45373","OH","Dayton, OH",2100,50,0.9823,13.7662,106,1,7.41935483870968
"Zip","45459","OH","Dayton, OH",2636,50,0.957,12.0635,94.5,5,7.41935483870968
"Zip","45356","OH","Dayton, OH",3020,50,0.9777,8.9844,122,3,7.41935483870968
"Zip","45424","OH","Dayton, OH",1407,50,0.9788,15.8863,117.5,6,7.41935483870968
"Zip","45429","OH","Dayton, OH",2664,50,0.9494,19.8444,91.5,9,7.41935483870968
"Zip","32141","FL","Deltona-Daytona Beach-Ormond Beach, FL",3510,78,0.9592,18.6246,121.5,8.75,8.83870967741935
"Zip","32713","FL","Deltona-Daytona Beach-Ormond Beach, FL",3445,78,0.964,19.0722,100,4.375,8.83870967741935
"Zip","32114","FL","Deltona-Daytona Beach-Ormond Beach, FL",2330,78,0.937,16.1677,86,5.625,8.83870967741935
"Zip","32720","FL","Deltona-Daytona Beach-Ormond Beach, FL",2769,78,0.9628,18.6837,111,6.25,8.83870967741935
"Zip","32128","FL","Deltona-Daytona Beach-Ormond Beach, FL",3518,78,0.9578,19.6891,118,10,8.83870967741935
"Zip","32174","FL","Deltona-Daytona Beach-Ormond Beach, FL",1188,78,0.9604,16.7954,112,5,8.83870967741935
"Zip","32117","FL","Deltona-Daytona Beach-Ormond Beach, FL",2886,78,0.9451,15.2993,83,2.5,8.83870967741935
"Zip","32127","FL","Deltona-Daytona Beach-Ormond Beach, FL",2045,78,0.9529,18.08,104.5,6.875,8.83870967741935
"Zip","32119","FL","Deltona-Daytona Beach-Ormond Beach, FL",2924,78,0.9411,14.7541,95,3.125,8.83870967741935
"Zip","32725","FL","Deltona-Daytona Beach-Ormond Beach, FL",1773,78,0.968,15.2503,90,1.875,8.83870967741935
"Zip","32724","FL","Deltona-Daytona Beach-Ormond Beach, FL",2354,78,0.96,16.8539,103,3.75,8.83870967741935
"Zip","32738","FL","Deltona-Daytona Beach-Ormond Beach, FL",2131,78,0.9916,16.2162,88,1.25,8.83870967741935
"Zip","32118","FL","Deltona-Daytona Beach-Ormond Beach, FL",2854,78,0.9394,13.2143,127,8.125,8.83870967741935
"Zip","32176","FL","Deltona-Daytona Beach-Ormond Beach, FL",3424,78,0.9488,15.8273,118,7.5,8.83870967741935
"Zip","32763","FL","Deltona-Daytona Beach-Ormond Beach, FL",3310,78,0.9839,11.7871,85,0.625,8.83870967741935
"Zip","32168","FL","Deltona-Daytona Beach-Ormond Beach, FL",2788,78,0.9581,17.1171,130,9.375,8.83870967741935
"Zip","80003","CO","Denver-Aurora, CO",2326,20,1.009,1.9231,50,0.131578947368421,0.193548387096774
"Zip","80020","CO","Denver-Aurora, CO",1596,20,1,5.3165,55,2.76315789473684,0.193548387096774
"Zip","80014","CO","Denver-Aurora, CO",1617,20,0.9992,6.1584,52,2.89473684210526,0.193548387096774
"Zip","80207","CO","Denver-Aurora, CO",3439,20,0.9919,5.1282,60,5.39473684210526,0.193548387096774
"Zip","80233","CO","Denver-Aurora, CO",1740,20,1,2.8986,45,0.657894736842105,0.193548387096774
"Zip","80601","CO","Denver-Aurora, CO",2647,20,1,6.3197,53,3.15789473684211,0.193548387096774
"Zip","80218","CO","Denver-Aurora, CO",2686,20,0.9844,7.8947,65,7.5,0.193548387096774
"Zip","80219","CO","Denver-Aurora, CO",1432,20,1.0051,5.5172,54.5,2.36842105263158,0.193548387096774
"Zip","80236","CO","Denver-Aurora, CO",3733,20,1.0127,8.6957,54,3.42105263157895,0.193548387096774
"Zip","80238","CO","Denver-Aurora, CO",3696,20,0.9893,5.988,71,7.10526315789474,0.193548387096774
"Zip","80234","CO","Denver-Aurora, CO",2990,20,0.9922,7.3892,52.5,4.86842105263158,0.193548387096774
"Zip","80209","CO","Denver-Aurora, CO",2479,20,0.9874,9.5652,66,8.28947368421053,0.193548387096774
"Zip","80226","CO","Denver-Aurora, CO",2345,20,0.9904,3.2258,56,4.47368421052632,0.193548387096774
"Zip","80237","CO","Denver-Aurora, CO",2923,20,0.9821,10.2941,61,9.07894736842105,0.193548387096774
"Zip","80212","CO","Denver-Aurora, CO",3317,20,0.9876,11.6071,56,7.36842105263158,0.193548387096774
"Zip","80222","CO","Denver-Aurora, CO",2994,20,0.9899,8.5,54.5,6.57894736842105,0.193548387096774
"Zip","80126","CO","Denver-Aurora, CO",2180,20,0.992,9.2896,55,6.84210526315789,0.193548387096774
"Zip","80109","CO","Denver-Aurora, CO",3649,20,0.9959,5.3763,69,5.65789473684211,0.193548387096774
"Zip","80016","CO","Denver-Aurora, CO",1712,20,0.9848,9.3298,79,9.3421052631579,0.193548387096774
"Zip","80239","CO","Denver-Aurora, CO",2803,20,1.0063,2.027,56,1.84210526315789,0.193548387096774
"Zip","80224","CO","Denver-Aurora, CO",3418,20,0.9922,7.4074,47,4.21052631578947,0.193548387096774
"Zip","80220","CO","Denver-Aurora, CO",1856,20,0.9892,10.8939,57,7.63157894736842,0.193548387096774
"Zip","80022","CO","Denver-Aurora, CO",2194,20,0.999,5.0279,61,3.94736842105263,0.193548387096774
"Zip","80602","CO","Denver-Aurora, CO",3096,20,0.9962,7.2333,59,5.78947368421053,0.193548387096774
"Zip","80110","CO","Denver-Aurora, CO",3257,20,0.9994,14.5299,59,6.71052631578947,0.193548387096774
"Zip","80128","CO","Denver-Aurora, CO",2306,20,1,5.9172,52,2.5,0.193548387096774
"Zip","80023","CO","Denver-Aurora, CO",3655,20,0.9849,8.1395,81,8.68421052631579,0.193548387096774
"Zip","80013","CO","Denver-Aurora, CO",1033,20,1.0032,3.4296,48,0.526315789473684,0.193548387096774
"Zip","80111","CO","Denver-Aurora, CO",2773,20,0.9784,8.0645,63,8.1578947368421,0.193548387096774
"Zip","80465","CO","Denver-Aurora, CO",3719,20,0.9848,9.2593,68,8.81578947368421,0.193548387096774
"Zip","80202","CO","Denver-Aurora, CO",3391,20,0.9827,7.6577,87,8.94736842105263,0.193548387096774
"Zip","80123","CO","Denver-Aurora, CO",1533,20,0.9947,6.4935,55,5,0.193548387096774
"Zip","80231","CO","Denver-Aurora, CO",1816,20,0.9909,6.867,54.5,6.05263157894737,0.193548387096774
"Zip","80229","CO","Denver-Aurora, CO",1698,20,1.0003,2.7344,53,1.44736842105263,0.193548387096774
"Zip","80247","CO","Denver-Aurora, CO",2214,20,0.9955,3.3333,46,1.97368421052632,0.193548387096774
"Zip","80421","CO","Denver-Aurora, CO",3844,20,0.9853,6.5693,102.5,7.76315789473684,0.193548387096774
"Zip","80129","CO","Denver-Aurora, CO",3115,20,0.9956,7.5099,53,4.60526315789474,0.193548387096774
"Zip","80010","CO","Denver-Aurora, CO",2462,20,1.0058,5.1282,50,1.31578947368421,0.193548387096774
"Zip","80031","CO","Denver-Aurora, CO",2339,20,0.9956,6.7857,51,3.81578947368421,0.193548387096774
"Zip","80004","CO","Denver-Aurora, CO",2191,20,1.0094,6.9672,46.5,1.57894736842105,0.193548387096774
"Zip","80122","CO","Denver-Aurora, CO",2745,20,0.9987,9.6899,54,5.52631578947368,0.193548387096774
"Zip","80228","CO","Denver-Aurora, CO",2263,20,0.9907,7.5697,59.5,6.97368421052632,0.193548387096774
"Zip","80113","CO","Denver-Aurora, CO",3231,20,0.979,8.7379,60,8.02631578947368,0.193548387096774
"Zip","80134","CO","Denver-Aurora, CO",1165,20,0.9955,6.1404,68,6.18421052631579,0.193548387096774
"Zip","80227","CO","Denver-Aurora, CO",2090,20,1.0003,4.4715,49,1.18421052631579,0.193548387096774
"Zip","80127","CO","Denver-Aurora, CO",1888,20,0.993,5.2486,53,3.55263157894737,0.193548387096774
"Zip","80221","CO","Denver-Aurora, CO",2405,20,1.0075,4.6263,51,0.921052631578947,0.193548387096774
"Zip","80205","CO","Denver-Aurora, CO",2328,20,0.9939,6.015,61,5.92105263157895,0.193548387096774
"Zip","80211","CO","Denver-Aurora, CO",2000,20,0.9912,12.1693,66.5,8.55263157894737,0.193548387096774
"Zip","80030","CO","Denver-Aurora, CO",3716,20,0.9937,2.6316,49,2.23684210526316,0.193548387096774
"Zip","80241","CO","Denver-Aurora, CO",2876,20,1.0051,7.1161,48,2.10526315789474,0.193548387096774
"Zip","80249","CO","Denver-Aurora, CO",3471,20,0.9995,5.1181,56,3.28947368421053,0.193548387096774
"Zip","80005","CO","Denver-Aurora, CO",3034,20,0.9986,6.278,63,5.13157894736842,0.193548387096774
"Zip","80138","CO","Denver-Aurora, CO",3025,20,0.9917,10.3774,69,8.42105263157895,0.193548387096774
"Zip","80439","CO","Denver-Aurora, CO",3269,20,0.9682,7.619,101.5,9.47368421052632,0.193548387096774
"Zip","80206","CO","Denver-Aurora, CO",2489,20,0.9819,9.772,66,9.21052631578947,0.193548387096774
"Zip","80015","CO","Denver-Aurora, CO",1245,20,0.9985,5.513,53,3.02631578947368,0.193548387096774
"Zip","80017","CO","Denver-Aurora, CO",2476,20,1.0006,3.3557,50,1.05263157894737,0.193548387096774
"Zip","80018","CO","Denver-Aurora, CO",3834,20,0.9985,5.5556,56,4.07894736842105,0.193548387096774
"Zip","80012","CO","Denver-Aurora, CO",1583,20,1,1.7668,49,0.394736842105263,0.193548387096774
"Zip","80021","CO","Denver-Aurora, CO",2386,20,1.0001,4.6729,50,1.71052631578947,0.193548387096774
"Zip","80002","CO","Denver-Aurora, CO",3492,20,0.9863,5,53,4.34210526315789,0.193548387096774
"Zip","80403","CO","Denver-Aurora, CO",3528,20,0.9775,6.1818,74,7.89473684210526,0.193548387096774
"Zip","80120","CO","Denver-Aurora, CO",2559,20,0.9915,6.4039,54.5,5.26315789473684,0.193548387096774
"Zip","80215","CO","Denver-Aurora, CO",3383,20,0.9974,7.1429,68,6.44736842105263,0.193548387096774
"Zip","80108","CO","Denver-Aurora, CO",3344,20,0.9835,10.9127,83,9.86842105263158,0.193548387096774
"Zip","80401","CO","Denver-Aurora, CO",1906,20,0.9803,10.6918,70.5,9.73684210526316,0.193548387096774
"Zip","80203","CO","Denver-Aurora, CO",2245,20,0.9975,8.5,58.5,6.31578947368421,0.193548387096774
"Zip","80232","CO","Denver-Aurora, CO",3393,20,1.0072,2.8571,49.5,0.263157894736842,0.193548387096774
"Zip","80104","CO","Denver-Aurora, CO",2863,20,0.9845,7.4074,68,7.23684210526316,0.193548387096774
"Zip","80007","CO","Denver-Aurora, CO",3850,20,0.9837,10.8753,112.5,10,0.193548387096774
"Zip","80011","CO","Denver-Aurora, CO",1811,20,1.0042,3.69,49,0.789473684210526,0.193548387096774
"Zip","80112","CO","Denver-Aurora, CO",2598,20,0.9989,3.2154,56,2.63157894736842,0.193548387096774
"Zip","80130","CO","Denver-Aurora, CO",3200,20,0.9984,8.1197,54,4.73684210526316,0.193548387096774
"Zip","80214","CO","Denver-Aurora, CO",2780,20,0.9922,4.7619,54,3.68421052631579,0.193548387096774
"Zip","80210","CO","Denver-Aurora, CO",1884,20,0.9775,9.7674,68,9.60526315789474,0.193548387096774
"Zip","50313","IA","Des Moines-West Des Moines, IA",3681,71,0.9107,19.5313,135.5,10,3.41935483870968
"Zip","50265","IA","Des Moines-West Des Moines, IA",2269,71,0.9843,8.9404,87,0.833333333333333,3.41935483870968
"Zip","50322","IA","Des Moines-West Des Moines, IA",2471,71,0.9774,12.6984,84,2.5,3.41935483870968
"Zip","50021","IA","Des Moines-West Des Moines, IA",3056,71,0.976,14.578,92,3.33333333333333,3.41935483870968
"Zip","50131","IA","Des Moines-West Des Moines, IA",3525,71,0.9747,10.2273,101,5.83333333333333,3.41935483870968
"Zip","50317","IA","Des Moines-West Des Moines, IA",2168,71,0.9602,13.6082,115,9.16666666666667,3.41935483870968
"Zip","50320","IA","Des Moines-West Des Moines, IA",3546,71,0.9867,15.1786,122,6.66666666666667,3.41935483870968
"Zip","50310","IA","Des Moines-West Des Moines, IA",2454,71,0.9738,15.3846,103,8.33333333333333,3.41935483870968
"Zip","50023","IA","Des Moines-West Des Moines, IA",2680,71,0.9831,10.4693,86,1.66666666666667,3.41935483870968
"Zip","50315","IA","Des Moines-West Des Moines, IA",2092,71,0.9807,14.823,104,7.5,3.41935483870968
"Zip","50266","IA","Des Moines-West Des Moines, IA",2362,71,0.9746,7.2765,103,4.16666666666667,3.41935483870968
"Zip","50009","IA","Des Moines-West Des Moines, IA",3632,71,0.9747,8.8652,104,5,3.41935483870968
"Zip","48101","MI","Detroit-Warren-Livonia, MI",2765,11,0.9681,18.3333,100,6.08695652173913,7.09677419354839
"Zip","48071","MI","Detroit-Warren-Livonia, MI",2468,11,0.951,14.2276,84,4.78260869565217,7.09677419354839
"Zip","48116","MI","Detroit-Warren-Livonia, MI",2819,11,0.9683,13.1965,102.5,3.04347826086957,7.09677419354839
"Zip","48462","MI","Detroit-Warren-Livonia, MI",3785,11,0.9618,12.1429,119,9.1304347826087,7.09677419354839
"Zip","48307","MI","Detroit-Warren-Livonia, MI",1633,11,0.956,14.791,94,7.39130434782609,7.09677419354839
"Zip","48073","MI","Detroit-Warren-Livonia, MI",1849,11,0.9707,16.9399,89,2.17391304347826,7.09677419354839
"Zip","48329","MI","Detroit-Warren-Livonia, MI",3169,11,0.9844,16.5468,90,1.30434782608696,7.09677419354839
"Zip","48336","MI","Detroit-Warren-Livonia, MI",2890,11,0.8836,12.5382,91.5,6.52173913043478,7.09677419354839
"Zip","48067","MI","Detroit-Warren-Livonia, MI",2669,11,0.9676,21.8679,92,3.91304347826087,7.09677419354839
"Zip","48146","MI","Detroit-Warren-Livonia, MI",2003,11,0.916,15.6171,105,10,7.09677419354839
"Zip","48328","MI","Detroit-Warren-Livonia, MI",2955,11,0.956,15.2482,91,7.82608695652174,7.09677419354839
"Zip","48072","MI","Detroit-Warren-Livonia, MI",3637,11,0.9835,19.3548,87,1.73913043478261,7.09677419354839
"Zip","48076","MI","Detroit-Warren-Livonia, MI",3043,11,0.9831,9.5238,91,0.434782608695652,7.09677419354839
"Zip","48306","MI","Detroit-Warren-Livonia, MI",3222,11,0.9652,13.0564,109,6.95652173913043,7.09677419354839
"Zip","48237","MI","Detroit-Warren-Livonia, MI",2555,11,0.9523,14.5522,92,8.69565217391304,7.09677419354839
"Zip","48322","MI","Detroit-Warren-Livonia, MI",2628,11,0.961,15.5807,93.5,4.34782608695652,7.09677419354839
"Zip","48220","MI","Detroit-Warren-Livonia, MI",2950,11,0.9644,11.6618,87,0.869565217391304,7.09677419354839
"Zip","48170","MI","Detroit-Warren-Livonia, MI",1694,11,0.9637,12.58,95,2.60869565217391,7.09677419354839
"Zip","48348","MI","Detroit-Warren-Livonia, MI",3435,11,0.9655,11.1421,117.5,5.65217391304348,7.09677419354839
"Zip","48375","MI","Detroit-Warren-Livonia, MI",3323,11,0.9675,20.5128,88.5,3.47826086956522,7.09677419354839
"Zip","48442","MI","Detroit-Warren-Livonia, MI",3514,11,0.9595,11.4815,107,8.26086956521739,7.09677419354839
"Zip","48180","MI","Detroit-Warren-Livonia, MI",1028,11,0.9568,13.6895,105,9.56521739130435,7.09677419354839
"Zip","48009","MI","Detroit-Warren-Livonia, MI",3238,11,0.9584,13.1417,99,5.21739130434783,7.09677419354839
"Zip","93705","CA","Fresno, CA",2654,46,0.9862,19.7452,76.5,5.83333333333333,3.2258064516129
"Zip","93710","CA","Fresno, CA",2821,46,1.0008,11.4286,68,0.833333333333333,3.2258064516129
"Zip","93611","CA","Fresno, CA",2066,46,0.9789,13.961,77,6.66666666666667,3.2258064516129
"Zip","93704","CA","Fresno, CA",2914,46,0.9858,14.8325,76,2.5,3.2258064516129
"Zip","93727","CA","Fresno, CA",1242,46,0.9841,13.4434,77.5,3.33333333333333,3.2258064516129
"Zip","93711","CA","Fresno, CA",1968,46,0.9703,15.4574,90,10,3.2258064516129
"Zip","93612","CA","Fresno, CA",2308,46,0.9759,15.2,60,5,3.2258064516129
"Zip","93722","CA","Fresno, CA",1023,46,0.98,9.7804,79,4.16666666666667,3.2258064516129
"Zip","93662","CA","Fresno, CA",3295,46,0.9831,9.2437,95,7.5,3.2258064516129
"Zip","93726","CA","Fresno, CA",2176,46,0.9915,17.6829,96,8.33333333333333,3.2258064516129
"Zip","93619","CA","Fresno, CA",2815,46,0.9672,11.0778,89,9.16666666666667,3.2258064516129
"Zip","93720","CA","Fresno, CA",1626,46,0.9856,14.652,73,1.66666666666667,3.2258064516129
"Zip","49341","MI","Grand Rapids-Wyoming, MI",2620,55,0.9809,13.2316,95,3.57142857142857,4.64516129032258
"Zip","49507","MI","Grand Rapids-Wyoming, MI",2736,55,0.9651,9.0909,90,4.28571428571429,4.64516129032258
"Zip","49525","MI","Grand Rapids-Wyoming, MI",2961,55,0.9563,11.7871,82,6.42857142857143,4.64516129032258
"Zip","49505","MI","Grand Rapids-Wyoming, MI",2525,55,0.9654,14.7959,86,8.57142857142857,4.64516129032258
"Zip","49506","MI","Grand Rapids-Wyoming, MI",2735,55,0.9692,12.5,80,2.14285714285714,4.64516129032258
"Zip","49301","MI","Grand Rapids-Wyoming, MI",3650,55,0.9754,13.4199,89,2.85714285714286,4.64516129032258
"Zip","49504","MI","Grand Rapids-Wyoming, MI",1930,55,0.9631,12.1593,94,9.28571428571429,4.64516129032258
"Zip","49509","MI","Grand Rapids-Wyoming, MI",3077,55,0.9653,9.9585,91,5,4.64516129032258
"Zip","49548","MI","Grand Rapids-Wyoming, MI",2770,55,0.9742,14.1762,89.5,5.71428571428571,4.64516129032258
"Zip","49418","MI","Grand Rapids-Wyoming, MI",3018,55,0.9735,11.1111,77,1.42857142857143,4.64516129032258
"Zip","49503","MI","Grand Rapids-Wyoming, MI",2110,55,0.9436,9.9688,87,7.14285714285714,4.64516129032258
"Zip","49508","MI","Grand Rapids-Wyoming, MI",2056,55,0.9761,9.6573,90,0.714285714285714,4.64516129032258
"Zip","49546","MI","Grand Rapids-Wyoming, MI",2697,55,0.9558,13.7795,85.5,10,4.64516129032258
"Zip","49315","MI","Grand Rapids-Wyoming, MI",3488,55,0.966,16,83,7.85714285714286,4.64516129032258
"Zip","29607","SC","Greenville-Mauldin-Easley, SC",1780,68,0.9657,12.2951,82.5,4.54545454545455,4.38709677419355
"Zip","29640","SC","Greenville-Mauldin-Easley, SC",2674,68,0.9648,9.6154,123.5,8.18181818181818,4.38709677419355
"Zip","29609","SC","Greenville-Mauldin-Easley, SC",2695,68,0.9549,9.6677,97,6.36363636363636,4.38709677419355
"Zip","29605","SC","Greenville-Mauldin-Easley, SC",2266,68,0.9519,10.7895,100,10,4.38709677419355
"Zip","29687","SC","Greenville-Mauldin-Easley, SC",1776,68,0.9734,12.3543,96,5.45454545454545,4.38709677419355
"Zip","29681","SC","Greenville-Mauldin-Easley, SC",1440,68,0.9735,7.4568,100.5,1.81818181818182,4.38709677419355
"Zip","29615","SC","Greenville-Mauldin-Easley, SC",1743,68,0.9601,12.2159,95,7.27272727272727,4.38709677419355
"Zip","29650","SC","Greenville-Mauldin-Easley, SC",2413,68,0.9709,11.4809,84,3.63636363636364,4.38709677419355
"Zip","29642","SC","Greenville-Mauldin-Easley, SC",2723,68,0.963,9.3069,127,9.09090909090909,4.38709677419355
"Zip","29651","SC","Greenville-Mauldin-Easley, SC",1759,68,0.9766,11.1984,105,2.72727272727273,4.38709677419355
"Zip","29680","SC","Greenville-Mauldin-Easley, SC",2943,68,0.9735,5.836,109,0.909090909090909,4.38709677419355
"Zip","32218","FL","Jacksonville, FL",1214,35,1.027,10.1825,120,1.42857142857143,5.80645161290323
"Zip","32259","FL","Jacksonville, FL",2147,35,0.9695,23.0088,103,8.57142857142857,5.80645161290323
"Zip","32254","FL","Jacksonville, FL",3765,35,1,15.6863,82,0.857142857142857,5.80645161290323
"Zip","32223","FL","Jacksonville, FL",3136,35,0.9753,21.5496,94,5.71428571428571,5.80645161290323
"Zip","32084","FL","Jacksonville, FL",2450,35,0.9576,8.9196,127,6.85714285714286,5.80645161290323
"Zip","32082","FL","Jacksonville, FL",2444,35,0.9566,14.1558,122.5,9.14285714285714,5.80645161290323
"Zip","32043","FL","Jacksonville, FL",3275,35,0.9603,18.7905,117,10,5.80645161290323
"Zip","32233","FL","Jacksonville, FL",3042,35,0.9766,18.4669,95,4.57142857142857,5.80645161290323
"Zip","32208","FL","Jacksonville, FL",2588,35,1.1953,15.5172,117,2.57142857142857,5.80645161290323
"Zip","32211","FL","Jacksonville, FL",2360,35,0.978,19.213,90,4,5.80645161290323
"Zip","32065","FL","Jacksonville, FL",2725,35,0.9696,13.0709,112,4.85714285714286,5.80645161290323
"Zip","32246","FL","Jacksonville, FL",1320,35,0.993,12.1667,82,0.285714285714286,5.80645161290323
"Zip","32244","FL","Jacksonville, FL",1127,35,0.982,17.7531,89.5,2.28571428571429,5.80645161290323
"Zip","32086","FL","Jacksonville, FL",2800,35,0.9576,13.7045,113,7.14285714285714,5.80645161290323
"Zip","32003","FL","Jacksonville, FL",3109,35,0.9648,20.354,109,8.85714285714286,5.80645161290323
"Zip","32258","FL","Jacksonville, FL",2850,35,0.9869,18.617,91,3.14285714285714,5.80645161290323
"Zip","32256","FL","Jacksonville, FL",1181,35,0.9708,16.8717,107,5.42857142857143,5.80645161290323
"Zip","32080","FL","Jacksonville, FL",2655,35,0.9586,14.5863,126,9.42857142857143,5.80645161290323
"Zip","32225","FL","Jacksonville, FL",1269,35,0.9805,20.8505,95,4.28571428571429,5.80645161290323
"Zip","32068","FL","Jacksonville, FL",1606,35,0.9766,16.053,103,3.42857142857143,5.80645161290323
"Zip","32097","FL","Jacksonville, FL",3671,35,0.9744,8.5044,138,5.14285714285714,5.80645161290323
"Zip","32034","FL","Jacksonville, FL",2116,35,0.963,12.1881,138,8.28571428571429,5.80645161290323
"Zip","32207","FL","Jacksonville, FL",2025,35,0.9637,18.2692,108,8,5.80645161290323
"Zip","32277","FL","Jacksonville, FL",2696,35,0.9748,21.2828,97.5,6.28571428571429,5.80645161290323
"Zip","32224","FL","Jacksonville, FL",1880,35,0.961,15.3025,88.5,3.71428571428571,5.80645161290323
"Zip","32092","FL","Jacksonville, FL",2838,35,0.9763,16.3128,123,6.57142857142857,5.80645161290323
"Zip","32221","FL","Jacksonville, FL",3105,35,1.0141,14.4543,98.5,1.14285714285714,5.80645161290323
"Zip","32257","FL","Jacksonville, FL",1865,35,0.9777,16.8651,84,2,5.80645161290323
"Zip","32216","FL","Jacksonville, FL",1787,35,0.9867,18.1141,85,1.71428571428571,5.80645161290323
"Zip","32209","FL","Jacksonville, FL",2235,35,1.0612,15.8019,80,0.571428571428571,5.80645161290323
"Zip","32205","FL","Jacksonville, FL",2410,35,0.9619,16.458,110,7.71428571428571,5.80645161290323
"Zip","32217","FL","Jacksonville, FL",3351,35,0.9791,19.8556,110,6,5.80645161290323
"Zip","32210","FL","Jacksonville, FL",1017,35,0.9923,16.6667,105.5,2.85714285714286,5.80645161290323
"Zip","32250","FL","Jacksonville, FL",2358,35,0.964,16.9982,109.5,7.42857142857143,5.80645161290323
"Zip","32073","FL","Jacksonville, FL",1948,35,0.9573,20.2326,99,9.71428571428571,5.80645161290323
"Zip","33837","FL","Lakeland-Winter Haven, FL",3103,70,0.9609,14.6884,111,6.66666666666667,7.2258064516129
"Zip","33813","FL","Lakeland-Winter Haven, FL",2578,70,0.958,20.9302,109,10,7.2258064516129
"Zip","33803","FL","Lakeland-Winter Haven, FL",2549,70,0.9635,19.1099,107,8.33333333333333,7.2258064516129
"Zip","33801","FL","Lakeland-Winter Haven, FL",2505,70,0.9277,14.9606,95.5,5,7.2258064516129
"Zip","33810","FL","Lakeland-Winter Haven, FL",1632,70,0.9748,11.6547,100.5,0.833333333333333,7.2258064516129
"Zip","33884","FL","Lakeland-Winter Haven, FL",2389,70,0.9658,15.5198,103,4.16666666666667,7.2258064516129
"Zip","33809","FL","Lakeland-Winter Haven, FL",2799,70,0.9782,16.2162,93,2.5,7.2258064516129
"Zip","33881","FL","Lakeland-Winter Haven, FL",2331,70,0.9596,16.6372,101,7.5,7.2258064516129
"Zip","33880","FL","Lakeland-Winter Haven, FL",2222,70,0.9952,14,109,3.33333333333333,7.2258064516129
"Zip","33844","FL","Lakeland-Winter Haven, FL",2101,70,0.9505,11.4723,113,5.83333333333333,7.2258064516129
"Zip","33860","FL","Lakeland-Winter Haven, FL",3451,70,0.9663,17.3469,124,9.16666666666667,7.2258064516129
"Zip","33811","FL","Lakeland-Winter Haven, FL",3438,70,0.9829,18.8889,89,1.66666666666667,7.2258064516129
"Zip","89119","NV","Las Vegas-Paradise, NV",1499,27,0.9732,13.1285,62,4.52830188679245,2.7741935483871
"Zip","89123","NV","Las Vegas-Paradise, NV",1221,27,0.9845,12.4688,70,1.13207547169811,2.7741935483871
"Zip","89142","NV","Las Vegas-Paradise, NV",3093,27,0.9895,10.2757,82,0.943396226415094,2.7741935483871
"Zip","89029","NV","Las Vegas-Paradise, NV",3805,27,0.976,11.3445,96.5,7.92452830188679,2.7741935483871
"Zip","89012","NV","Las Vegas-Paradise, NV",2473,27,0.9786,16.09,76,6.9811320754717,2.7741935483871
"Zip","89106","NV","Las Vegas-Paradise, NV",3339,27,0.9575,17.2794,87,9.81132075471698,2.7741935483871
"Zip","89074","NV","Las Vegas-Paradise, NV",1454,27,0.9792,13.4253,73,4.90566037735849,2.7741935483871
"Zip","89027","NV","Las Vegas-Paradise, NV",3683,27,0.9659,11.8868,127.5,8.86792452830189,2.7741935483871
"Zip","89134","NV","Las Vegas-Paradise, NV",2752,27,0.9696,16.7224,96,10,2.7741935483871
"Zip","89135","NV","Las Vegas-Paradise, NV",2772,27,0.9726,13.9461,87.5,9.24528301886792,2.7741935483871
"Zip","89121","NV","Las Vegas-Paradise, NV",1091,27,0.9974,13.1915,78,1.50943396226415,2.7741935483871
"Zip","89169","NV","Las Vegas-Paradise, NV",3299,27,0.9828,13.7255,90,7.73584905660377,2.7741935483871
"Zip","89166","NV","Las Vegas-Paradise, NV",3688,27,0.9881,13.9165,82,5.09433962264151,2.7741935483871
"Zip","89081","NV","Las Vegas-Paradise, NV",2976,27,0.9985,15.1369,87.5,6.22641509433962,2.7741935483871
"Zip","89108","NV","Las Vegas-Paradise, NV",1037,27,0.9859,14.5161,88,7.16981132075472,2.7741935483871
"Zip","89031","NV","Las Vegas-Paradise, NV",1294,27,0.9971,12.2563,85,2.07547169811321,2.7741935483871
