"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-02-28,"02905","RI","Providence","Providence","Providence",4903,1460,0.00343642611683849,0.014593467685893,0.115355233002292,3710
2015-02-28,"77504","TX","Houston","Harris","Pasadena",4904,1438,0.00348918353105373,0.0148200423429781,0.0707371556217424,3943
2015-02-28,"92394","CA","Riverside","San Bernardino","Victorville",4905,1181,0.000847457627118644,-0.00589225589225589,0.0287456445993031,8189
2015-02-28,"14020","NY","Batavia","Genesee","Town of Batavia",4906,1395,-0.00214592274678112,0.00431965442764579,0.0227272727272727,5304
2015-02-28,"35243","AL","Birmingham","Jefferson","Vestavia Hills",4907,1598,-0.0166153846153846,-0.0356065178032589,0.0674682698730795,6044
2015-02-28,"98020","WA","Seattle","Snohomish","Edmonds",4908,2198,0.00319488817891374,0.00411146642302421,0.11010101010101,7346
2015-02-28,"32763","FL","Daytona Beach","Volusia","Orange City",4909,950,0.00105374077976818,0.00956429330499469,0.037117903930131,6419
2015-02-28,"71292","LA","Monroe","Ouachita","West Monroe",4910,1054,0,-0.0093984962406015,-0.152051488334674,5329
2015-02-28,"78702","TX","Austin","Travis","Austin",4911,1752,0.00921658986175115,0.037914691943128,0.150361129349967,6149
2015-02-28,"85132","AZ","Phoenix","Pinal","Florence",4912,914,0.00329308452250274,0.00771775082690187,0.0304396843291995,5005
2015-02-28,"98597","WA","Olympia","Thurston","Yelm",4913,1304,0.00617283950617284,0.0100697134004648,0.019546520719312,6538
2015-02-28,"24551","VA","Lynchburg","Bedford","Forest",4914,1460,0.00550964187327824,0.0160055671537926,0.02312543798178,7558
2015-02-28,"37865","TN","Sevierville","Sevier","Seymour",4915,1137,0.00176211453744493,0.01246660730187,0.0289592760180995,7397
2015-02-28,"94580","CA","San Francisco","Alameda","San Lorenzo",4916,2262,0.0157162101481814,0.0277146751476602,0.100194552529183,7825
2015-02-28,"06002","CT","Hartford","Hartford","Bloomfield",4917,1669,0.0139732685297691,0.0251842751842752,0.106763925729443,7017
2015-02-28,"90717","CA","Los Angeles","Los Angeles","Lomita",4918,2537,0.00995222929936306,0.0389025389025389,0.0954231433506045,3840
2015-02-28,"22182","VA","Washington","Fairfax","Vienna",4919,3289,0.00304971027752363,-0.0108270676691729,-0.0397080291970803,8242
2015-02-28,"77803","TX","College Station","Brazos","Bryan",4920,1021,-0.00584225900681597,-0.00487329434697856,0.0908119658119658,6159
2015-02-28,"91792","CA","Los Angeles","Los Angeles","West Covina",4921,2170,0.0074280408542247,0.0226201696512724,0.052376333656644,6508
2015-02-28,"46953","IN","Marion","Grant","Marion",4922,667,-0.00447761194029851,-0.0176730486008837,-0.0512091038406828,6841
2015-02-28,"89120","NV","Las Vegas","Clark","Las Vegas",4923,1156,-0.0060189165950129,-0.0170068027210884,-0.0170068027210884,7627
2015-02-28,"99354","WA","Kennewick","Benton","Richland",4924,1285,0.028,0.0388035569927243,-0.00772200772200772,5660
2015-02-28,"19122","PA","Philadelphia","Philadelphia","Philadelphia",4925,1428,0.00421940928270042,0.0134847409510291,0.0959324635456639,4234
2015-02-28,"91740","CA","Los Angeles","Los Angeles","Glendora",4926,2194,0.00596056854653829,0.0166821130676552,0.0517737296260786,6103
2015-02-28,"80212","CO","Denver","Denver","Denver",4927,1980,0.0086602139582272,0.0317873892652423,0.102449888641425,6663
2015-02-28,"01602","MA","Worcester","Worcester","Worcester",4928,1497,0.0162932790224033,0.0512640449438202,0.0274536719286205,5625
2015-02-28,"49428","MI","Holland","Ottawa","Jenison",4929,1227,0.0132122213047069,0.0424808836023789,-0.0590490797546012,8311
2015-02-28,"63379","MO","St. Louis","Lincoln","Troy",4930,1084,0.000923361034164358,0.0037037037037037,0.0111940298507463,5453
2015-02-28,"64155","MO","Kansas City","Jackson","Kansas City",4931,1356,0.00967982129560685,0.00444444444444444,0.125311203319502,7910
2015-02-28,"48346","MI","Detroit","Oakland","Clarkston",4932,1604,0.000623830318153462,0.0242656449553001,0.0700466977985324,6832
2015-02-28,"85043","AZ","Phoenix","Maricopa","Phoenix",4933,999,0,0.00705645161290322,0.0482686253934942,7683
2015-02-28,"33154","FL","Miami-Fort Lauderdale","Miami-Dade","Bal Harbour",4934,2882,0.00593368237347295,0.0137179036229335,0.0834586466165414,8129
2015-02-28,"75020","TX","Sherman","Grayson","Denison",4935,1065,-0.00374181478016838,0.0123574144486692,0.0210930009587728,7970
2015-02-28,"92841","CA","Los Angeles","Orange","Garden Grove",4936,2395,0.007996632996633,0.0118293198141107,0.0270154373927959,5906
2015-02-28,"45255","OH","Cincinnati","Hamilton","Cincinnati",4937,1500,0.0135135135135135,0.029512697323267,0.0504201680672269,7105
2015-02-28,"10901","NY","New York","Rockland","Suffern",4938,2693,0.000743218134522482,0.0196895115486558,0.188437775816417,5158
2015-02-28,"60108","IL","Chicago","Du Page","Bloomingdale",4939,1843,-0.00324499729583559,-0.0207226354941552,-0.0165421558164354,7543
2015-02-28,"37148","TN","Nashville","Sumner","Portland",4940,1095,0.00828729281767956,0.00828729281767956,0.0724779627815867,9521
2015-02-28,"44306","OH","Akron","Summit","Akron",4941,667,0.0183206106870229,0.0261538461538462,0.00451807228915663,7111
2015-02-28,"48088","MI","Detroit","Macomb","Warren",4942,1213,0.00165152766308836,0.0108333333333333,0.00915141430948419,8659
2015-02-28,"71909","AR","Little Rock","Saline","Hot Springs Village",4943,1205,-0.0179299103504482,0.0325621251071123,-0.0187296416938111,7604
2015-02-28,"75039","TX","Dallas-Fort Worth","Dallas","Irving",4944,2779,0.00144144144144144,0.0205655526992288,0.187606837606838,1299
2015-02-28,"08052","NJ","Philadelphia","Burlington","Maple Shade",4945,1545,0.0117878192534381,0.0258964143426295,0.0144451739986868,4686
2015-02-28,"36801","AL","Auburn","Lee","Opelika",4946,1072,0.0103675777568332,0.0190114068441065,0.0905391658189217,5046
2015-02-28,"06610","CT","Stamford","Fairfield","Bridgeport",4947,1516,0.0133689839572193,0.0498614958448753,-0.00850228907782865,4115
2015-02-28,"94030","CA","San Francisco","San Mateo","Millbrae",4948,4300,0.0141509433962264,0.0223490252020923,0.212633953750705,6123
2015-02-28,"45208","OH","Cincinnati","Hamilton","Cincinnati",4949,2029,0.00545094152626363,0.00445544554455446,0.0273417721518987,5813
2015-02-28,"48375","MI","Detroit","Oakland","Novi",4950,1813,-0.00603070175438596,-0.00275027502750275,0.0248728094968909,6526
2015-02-28,"44320","OH","Akron","Summit","Akron",4951,699,0.0130434782608696,0.00720461095100865,-0.0113154172560113,7521
2015-02-28,"48209","MI","Detroit","Wayne","Detroit",4952,753,0.00938337801608579,0.0230978260869565,0.0414937759336099,10579
2015-02-28,"91741","CA","Los Angeles","Los Angeles","Glendora",4953,2480,0.000807102502017756,0.00364225010117361,0.0424548129466162,7813
2015-02-28,"24141","VA","Blacksburg","Radford City","Radford",4954,1219,0.00660611065235343,0.0295608108108108,0.0445586975149957,4680
2015-02-28,"90710","CA","Los Angeles","Los Angeles","Los Angeles",4955,2421,0.0049813200498132,0.0206576728499157,0.0618421052631579,4481
2015-02-28,"40211","KY","Louisville/Jefferson County","Jefferson","Louisville",4956,774,0.00389105058365759,-0.00129032258064516,0.0417227456258412,8390
2015-02-28,"28659","NC","North Wilkesboro","Wilkes","North Wilkesboro",4957,913,-0.00976138828633406,-0.0459770114942529,-0.0479666319082377,5013
2015-02-28,"44113","OH","Cleveland","Cuyahoga","Cleveland",4958,959,0.00104384133611691,0.0169671261930011,0.043525571273123,2592
2015-02-28,"02043","MA","Boston","Plymouth","Town of Hingham",4959,2586,0.00936768149882904,0.0185112248916896,0.0999574649085496,6941
2015-02-28,"29303","SC","Spartanburg","Spartanburg","Spartanburg",4960,753,-0.00264900662251656,-0.0220779220779221,0.0161943319838057,6333
2015-02-28,"67213","KS","Wichita","Sedgwick","Wichita",4961,677,0.00744047619047619,0,0.00445103857566766,7015
2015-02-28,"10952","NY","New York","Rockland","Monsey",4962,2811,-0.00319148936170213,0.00969827586206897,0.191101694915254,4983
2015-02-28,"77061","TX","Houston","Harris","Houston",4963,1347,0.00223214285714286,0.0166037735849057,0.0715990453460621,4134
2015-02-28,"70002","LA","New Orleans","Jefferson","Metairie",4964,1511,-0.00787918581746553,-0.0466876971608833,-0.0502828409805154,5174
2015-02-28,"77478","TX","Houston","Fort Bend","Sugar Land",4965,2190,0.00320659642693541,0.000914076782449726,-0.00182315405651778,8152
2015-02-28,"01867","MA","Boston","Middlesex","Reading",4966,2434,0.00371134020618557,0.00953961012028204,0.0309191020753918,7374
2015-02-28,"39531","MS","Gulfport","Harrison","Biloxi",4967,1046,0.0234833659491194,0.0630081300813008,0.0418326693227092,2537
2015-02-28,"30021","GA","Atlanta","Dekalb","Clarkston",4968,928,0.00650759219088937,0.0164293537787514,0.0345596432552954,2906
2015-02-28,"85641","AZ","Tucson","Pima","Vail",4969,1253,0,-0.00791765637371338,0,7010
2015-02-28,"89801","NV","Elko","Elko","Elko",4970,1238,-0.0127591706539075,-0.0642479213907785,0.0403361344537815,3588
2015-02-28,"66216","KS","Kansas City","Johnson","Shawnee",4971,1677,0.0017921146953405,0.0139056831922612,0.0269442743417024,7631
2015-02-28,"95829","CA","Sacramento","Sacramento","Vineyard",4972,1603,0.00124921923797626,0.00690954773869347,0.0295439948619139,7324
2015-02-28,"45242","OH","Cincinnati","Hamilton","Blue Ash",4973,1968,-0.0135338345864662,-0.00856423173803527,0.0795392210641799,7714
2015-02-28,"43725","OH","Cambridge","Guernsey","Cambridge",4974,979,0.00102249488752556,0.0134575569358178,0.0240585774058577,4180
2015-02-28,"49001","MI","Kalamazoo","Kalamazoo","Kalamazoo",4975,936,0.0229508196721311,0.0934579439252336,0.051685393258427,6819
2015-02-28,"54235","WI",,"Door","Sturgeon Bay",4976,1226,0.0523605150214592,0.124770642201835,0.0679442508710801,1430
2015-02-28,"40741","KY","London","Laurel","London",4977,855,-0.00812064965197216,-0.0562913907284768,-0.0625,3884
2015-02-28,"98292","WA","Seattle","Snohomish","Stanwood",4978,1736,0.000576368876080692,0.0023094688221709,0.0351818723911747,6352
2015-02-28,"86404","AZ","Lake Havasu City","Mohave","Lake Havasu City",4979,1302,0.0124416796267496,0.0611246943765281,0.0645952575633688,7930
2015-02-28,"98166","WA","Seattle","King","Burien",4980,1973,0.00305033045246568,0.0133538777606574,0.0539529914529915,6694
2015-02-28,"44236","OH","Akron","Summit","Hudson",4981,2060,0.0177865612648221,0.0542476970317298,0.0269192422731805,8399
2015-02-28,"46563","IN","Plymouth","Marshall","Plymouth",4982,1079,0.00278810408921933,-0.00461254612546125,-0.0109990834097159,5778
2015-02-28,"91411","CA","Los Angeles","Los Angeles","Los Angeles",4983,2619,0.0092485549132948,0.0327287066246057,0.0921601334445371,3135
2015-02-28,"92354","CA","Riverside","San Bernardino","Loma Linda",4984,1881,0.00266524520255864,0.0173066522444565,0.085401038661281,4490
2015-02-28,"55076","MN","Minneapolis-St Paul","Dakota","Inver Grove Heights",4985,1438,0.00841514726507714,0.0198581560283688,0.040520984081042,7331
2015-02-28,"48083","MI","Detroit","Oakland","Troy",4986,1561,0.0051513200257566,0.0229357798165138,0.0448460508701473,6527
2015-02-28,"78242","TX","San Antonio","Bexar","San Antonio",4987,892,-0.00446428571428571,-0.0154525386313466,0.00904977375565611,7404
2015-02-28,"30601","GA","Athens","Clarke","Athens",4988,917,0.016629711751663,0.0373303167420814,0.123774509803922,5540
2015-02-28,"64081","MO","Kansas City","Jackson","Lees Summit",4989,1550,0.0163934426229508,0.0946327683615819,0.101634683724236,6801
2015-02-28,"29575","SC","Myrtle Beach","Horry","Surfside Beach",4990,1164,0.00172117039586919,0.00605012964563526,0.0898876404494382,8559
2015-02-28,"91784","CA","Riverside","San Bernardino","Upland",4991,2347,-0.0067710537452391,-0.012620950778292,0.0262352426759948,8740
2015-02-28,"35010","AL","Alexander City","Tallapoosa","Alexander City",4992,946,-0.00734522560335782,-0.0502008032128514,-0.0698131760078663,6171
2015-02-28,"19133","PA","Philadelphia","Philadelphia","Philadelphia",4993,931,-0.00851970181043664,-0.0332294911734164,0.0437219730941704,8720
2015-02-28,"61081","IL","Sterling","Whiteside","Sterling",4994,1086,-0.00821917808219178,-0.0431718061674009,-0.120647773279352,7657
2015-02-28,"68111","NE","Omaha","Douglas","Omaha",4995,811,0.0265822784810127,0.0384122919334187,0.0291878172588832,17096
2015-02-28,"95341","CA","Merced","Merced","Merced",4996,937,0.00752688172043011,0.0173724212812161,0.0422691879866518,5102
2015-02-28,"02121","MA","Boston","Suffolk","Boston",4997,2397,0.0169707254985151,0.0408163265306122,0.120617110799439,708
2015-02-28,"95959","CA","Truckee","Nevada","Nevada City",4998,1662,0.0177587262706675,0.0552380952380952,0.115436241610738,6598
2015-02-28,"95354","CA","Modesto","Stanislaus","Modesto",4999,1067,0.0123339658444023,0.0152235965746908,0.0481335952848723,6337
2015-02-28,"80132","CO","Colorado Springs","El Paso","Monument",5000,2036,0.00842000990589401,0.0226017076845806,0.0858666666666667,7384
2015-02-28,"84109","UT","Salt Lake City","Salt Lake","East Millcreek",5001,1572,-0.000635727908455181,-0.00317057704502219,0.0342105263157895,7073
2015-02-28,"33470","FL","Miami-Fort Lauderdale","Palm Beach","Loxahatchee Groves",5002,2061,-0.00193704600484262,0.00979911807937286,0.0684292379471229,8495
2015-02-28,"21202","MD","Baltimore","Baltimore City","Baltimore",5003,1303,0.0132192846034215,0.0124320124320124,0.0465863453815261,5405
2015-02-28,"98407","WA","Seattle","Pierce","Tacoma",5004,1519,0.00264026402640264,0.00197889182058048,0.0174146014735432,7427
2015-02-28,"14228","NY","Buffalo","Erie","Amherst",5005,1545,-0.017175572519084,-0.019047619047619,0.0327540106951872,4364
2015-02-28,"06437","CT","New Haven","New Haven","Guilford",5006,1971,-0.00504795557799091,-0.0252225519287834,0.0445151033386327,8326
2015-02-28,"44305","OH","Akron","Summit","Akron",5007,747,0.014945652173913,0.0163265306122449,0.0190995907230559,8163
2015-02-28,"76308","TX","Wichita Falls","Wichita","Wichita Falls",5008,1168,0.013009540329575,0.0218722659667542,0.0299823633156966,5821
2015-02-28,"15122","PA","Pittsburgh","Allegheny","West Mifflin",5009,929,0.0175246440306681,0.0208791208791209,0.0509049773755656,7499
2015-02-28,"39213","MS","Jackson","Hinds","Jackson",5010,733,0.00548696844993141,0.0251748251748252,0.00825309491059147,8301
2015-02-28,"01104","MA","Springfield","Hampden","Springfield",5011,1262,0.04383788254756,0.0851246775580396,0.155677655677656,4201
2015-02-28,"37405","TN","Chattanooga","Hamilton","Chattanooga",5012,1373,0.0200594353640416,0.051301684532925,0.123567921440262,5399
2015-02-28,"08037","NJ","Atlantic City","Atlantic","Hammonton",5013,1482,0.012987012987013,0.032033426183844,-0.0313725490196078,7919
2015-02-28,"20715","MD","Washington","Prince Georges","Bowie",5014,2085,0.00336862367661213,0.0126274890723652,0.0155869459327813,9669
2015-02-28,"48420","MI","Flint","Genesee","Vienna Township",5015,728,0.00970873786407767,0.0865671641791045,-0.0978934324659232,6980
2015-02-28,"39465","MS","Hattiesburg","Forrest","Petal",5016,1061,-0.00375586854460094,-0.0310502283105023,-0.0185013876040703,5579
2015-02-28,"33150","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",5017,1520,0.00263852242744063,-0.00131406044678055,-0.00977198697068404,3939
2015-02-28,"40342","KY","Frankfort","Anderson","Lawrenceburg",5018,1063,0.0143129770992366,0.0230991337824832,0.0608782435129741,5678
2015-02-28,"98022","WA","Seattle","King","Enumclaw",5019,1745,0.00518433179723502,0.00518433179723502,0.0325443786982249,6655
2015-02-28,"17356","PA","York","York","Windsor Township",5020,1257,0,0.0128928283642224,0.00882825040128411,6891
2015-02-28,"03833","NH","Boston","Rockingham","Town of Exeter",5021,1844,0.00655021834061135,0.0143014301430143,-0.00270416441319632,6306
2015-02-28,"14207","NY","Buffalo","Erie","Buffalo",5022,850,0.0179640718562874,0.0732323232323232,0.133333333333333,2972
2015-02-28,"35404","AL","Tuscaloosa","Tuscaloosa","Tuscaloosa",5023,871,-0.0224466891133558,-0.0604099244875944,-0.0343680709534368,10631
2015-02-28,"94704","CA","San Francisco","Alameda","Berkeley",5024,3260,0.00092109303039607,0.0229055538123627,0.309762957010848,876
2015-02-28,"92118","CA","San Diego","San Diego","Coronado",5025,5253,0.0245757753071972,0.0609977782266209,0.182841702319297,6533
2015-02-28,"49017","MI","Battle Creek","Calhoun","Battle Creek",5026,921,-0.0253968253968254,-0.029504741833509,0.0809859154929578,6818
2015-02-28,"92835","CA","Los Angeles","Orange","Fullerton",5027,2857,0.00527797325826882,0.00563181978176698,0.0262212643678161,6891
2015-02-28,"89106","NV","Las Vegas","Clark","Las Vegas",5028,967,0.0051975051975052,0.0104493207941484,0.032017075773746,5566
2015-02-28,"76034","TX","Dallas-Fort Worth","Tarrant","Colleyville",5029,3283,-0.00243087207535703,0.00520514390691978,0.0107758620689655,8068
2015-02-28,"27101","NC","Winston-Salem","Forsyth","Winston-Salem",5030,805,-0.00494437577255871,-0.0336134453781513,-0.0439429928741093,5090
2015-02-28,"14830","NY","Corning","Steuben","Town of Corning",5031,1405,-0.014726507713885,-0.0202231520223152,0.027798098024872,4734
2015-02-28,"12144","NY","Albany","Rensselaer","Rensselaer",5032,1340,-0.0324909747292419,-0.0168745414526779,-0.0261627906976744,5142
2015-02-28,"15120","PA","Pittsburgh","Allegheny","Munhall",5033,890,0.0171428571428571,0.0312862108922364,0.0470588235294118,7018
2015-02-28,"33913","FL","Fort Myers","Lee","Fort Myers",5034,2030,0.00644521566683193,0.0180541624874624,0.0383631713554987,9766
2015-02-28,"84094","UT","Salt Lake City","Salt Lake","Sandy",5035,1427,0.00634696755994358,0.00210674157303371,0.0355587808417997,8293
2015-02-28,"48081","MI","Detroit","Macomb","Saint Clair Shores",5036,1190,0.0205831903945112,0.0429447852760736,0.00847457627118644,8804
2015-02-28,"28712","NC","Brevard","Transylvania","Brevard",5037,1413,0.0158159597411934,0.0521221146686523,0.0802752293577982,1607
2015-02-28,"20705","MD","Washington","Prince Georges","Beltsville",5038,1949,-0.0030690537084399,-0.00510464522715671,0.0428036383092563,7529
2015-02-28,"43609","OH","Toledo","Lucas","Toledo",5039,724,0.0111731843575419,0.0402298850574713,0.0903614457831325,7378
2015-02-28,"53027","WI","Milwaukee","Washington","Town of Hartford",5040,1371,0.00808823529411765,0.0316027088036117,-0.0538302277432712,8221
2015-02-28,"76036","TX","Dallas-Fort Worth","Tarrant","Crowley",5041,1370,0.0021945866861741,0.0118168389955687,0.0554699537750385,6354
2015-02-28,"12533","NY","Poughkeepsie","Dutchess","East Fishkill",5042,2115,0.000473036896877956,-0.00141643059490085,0.124401913875598,7397
2015-02-28,"44104","OH","Cleveland","Cuyahoga","Cleveland",5043,819,-0.00727272727272727,-0.0144404332129964,-0.0191616766467066,2695
2015-02-28,"85373","AZ","Phoenix","Maricopa","Sun City",5044,1132,0.00176991150442478,0.00711743772241993,0.0679245283018868,8335
2015-02-28,"80108","CO","Denver","Douglas","Castle Rock",5045,2943,-0.0050709939148073,-0.0347654968842243,0.0272251308900524,7390
2015-02-28,"33480","FL","Miami-Fort Lauderdale","Palm Beach","Palm Beach",5046,3644,-0.00219058050383352,0.0346394094264622,0.159770846594526,9045
2015-02-28,"29360","SC","Greenville","Laurens","Laurens",5047,972,0.0114464099895942,0.00309597523219814,-0.0581395348837209,3338
2015-02-28,"75702","TX","Tyler","Smith","Tyler",5048,892,0.00677200902934537,-0.00998890122086571,0.0113378684807256,6905
2015-02-28,"02346","MA","Boston","Plymouth","Middleborough",5049,1764,0.0120481927710843,0.0407079646017699,0.0828729281767956,6025
2015-02-28,"63090","MO","St. Louis","Franklin","Washington",5050,887,-0.0198895027624309,-0.0663157894736842,-0.0613756613756614,9264
2015-02-28,"60053","IL","Chicago","Cook","Morton Grove",5051,1813,0,-0.0189393939393939,0.00332042058660764,9336
2015-02-28,"07869","NJ","New York","Morris","Randolph",5052,2677,-0.00111940298507463,0.00676946220383603,-0.00741564701520208,6777
2015-02-28,"27537","NC","Henderson","Vance","Henderson",5053,1002,0.000999000999000999,-0.0118343195266272,0.000999000999000999,1552
2015-02-28,"78148","TX","San Antonio","Bexar","Universal City",5054,1393,0.00505050505050505,0.0138282387190684,0.0387770320656227,883
2015-02-28,"85006","AZ","Phoenix","Maricopa","Phoenix",5055,1025,0.00490196078431373,0.0108481262327416,0.0577915376676987,5102
2015-02-28,"28704","NC","Asheville","Buncombe","Arden",5056,1294,0.00232378001549187,0.00154798761609907,0.0469255663430421,5388
2015-02-28,"66204","KS","Kansas City","Johnson","Overland Park",5057,1213,0.0150627615062762,0.0332197614991482,0.0236286919831224,5188
2015-02-28,"33444","FL","Miami-Fort Lauderdale","Palm Beach","Delray Beach",5058,1609,0.00436953807740325,0.00436953807740325,0.00941028858218319,7047
2015-02-28,"03867","NH","Boston","Strafford","Rochester",5059,1304,-0.00305810397553517,-0.033358042994811,-0.0439882697947214,5509
2015-02-28,"33486","FL","Miami-Fort Lauderdale","Palm Beach","Boca Raton",5060,2334,0.00560103403705299,0.00473525613430908,0.0201048951048951,8434
2015-02-28,"23805","VA","Richmond","Petersburg City","Petersburg",5061,1073,0.0219047619047619,0.0387221684414327,-0.0797598627787307,5645
2015-02-28,"47025","IN","Cincinnati","Dearborn","Hidden Valley",5062,1186,0.000843881856540084,-0.00753138075313808,0.0128095644748079,7610
2015-02-28,"35749","AL","Huntsville","Madison","Harvest",5063,1143,0.00439367311072056,-0.000874125874125874,-0.0129533678756477,6247
2015-02-28,"98532","WA","Centralia","Lewis","Chehalis",5064,1025,-0.0348399246704331,-0.0698729582577133,-0.123931623931624,6373
2015-02-28,"44110","OH","Cleveland","Cuyahoga","Cleveland",5065,858,0,-0.0171821305841924,0.0165876777251185,3759
2015-02-28,"84414","UT","Ogden","Weber","North Ogden",5066,1290,0.016548463356974,0.0353130016051364,0.0487804878048781,8517
2015-02-28,"27549","NC","Raleigh","Franklin","Louisburg",5067,927,-0.00429645542427497,-0.0032258064516129,0.0606407322654462,8479
2015-02-28,"48473","MI","Flint","Genesee","Mundy Township",5068,912,0.00662251655629139,0.100120627261761,0.0167224080267559,7381
2015-02-28,"18411","PA","Scranton","Lackawanna","South Abington Township",5069,1305,0.0211267605633803,0.0794044665012407,0.0406698564593301,7333
2015-02-28,"33805","FL","Lakeland","Polk","Lakeland",5070,885,0.00113122171945701,-0.00337837837837838,0.023121387283237,5162
2015-02-28,"11419","NY","New York","Queens","New York",5071,1923,0.0131717597471022,0.0355411954765751,0.0485278080697928,3262
2015-02-28,"14618","NY","Rochester","Monroe","Brighton",5072,1692,-0.011104617182934,-0.0082063305978898,-0.011104617182934,6959
2015-02-28,"53913","WI","Baraboo","Sauk","Baraboo",5073,1171,0.0218150087260035,0.054005400540054,0.020924149956408,4929
2015-02-28,"38242","TN","Paris","Henry","Paris",5074,888,0.00112739571589628,0.00225733634311512,0.018348623853211,6390
2015-02-28,"84092","UT","Salt Lake City","Salt Lake","Sandy",5075,1813,0.0100278551532033,0.0128491620111732,0.0677267373380448,9384
2015-02-28,"86305","AZ","Prescott","Yavapai","Prescott",5076,1647,-0.00242277407631738,-0.0225519287833828,-0.0413271245634459,7241
2015-02-28,"15106","PA","Pittsburgh","Allegheny","Carnegie",5077,1148,0.0314465408805031,0.0464904284412033,0.0891840607210626,6239
2015-02-28,"32217","FL","Jacksonville","Duval","Jacksonville",5078,1225,0.00163532297628782,0.0115606936416185,0.012396694214876,6429
2015-02-28,"17015","PA","Harrisburg","Cumberland","South Middleton",5079,1461,0.0223932820153954,0.0695461200585652,0.0465616045845272,6784
2015-02-28,"60178","IL","Chicago","De Kalb","Sycamore",5080,1451,-0.0142663043478261,-0.0307281229124916,0.0901577761081893,6504
2015-02-28,"92227","CA","El Centro","Imperial","Brawley",5081,1561,0.0561569688768606,0.136098981077147,0.0992957746478873,5126
2015-02-28,"98310","WA","Bremerton","Kitsap","Bremerton",5082,1261,0.00318217979315831,0.00638467677573823,0.0421487603305785,5149
2015-02-28,"13212","NY","Syracuse","Onondaga","North Syracuse",5083,1095,-0.00815217391304348,-0.0782828282828283,-0.0377855887521968,7071
2015-02-28,"98074","WA","Seattle","King","Sammamish",5084,2666,0.00187899285982713,-0.00299177262528048,0.0583564906709012,8574
2015-02-28,"98101","WA","Seattle","King","Seattle",5085,2109,-0.0047192071731949,-0.0163246268656716,0.00428571428571429,2755
2015-02-28,"11720","NY","New York","Suffolk","Centereach",5086,2316,0.00827165868524162,-0.00898587933247754,0.00695652173913043,7736
2015-02-28,"31903","GA","Columbus","Muscogee","Columbus",5087,629,-0.0171875,-0.0426179604261796,-0.0367534456355283,5476
2015-02-28,"02140","MA","Boston","Middlesex","Cambridge",5088,2614,0.000382701875239189,-0.00683890577507599,0.0279197797876524,2943
2015-02-28,"45322","OH","Dayton","Montgomery","Englewood",5089,1045,0.000957854406130268,-0.0187793427230047,0.00966183574879227,7626
2015-02-28,"22485","VA",,"King George","King George",5090,1519,-0.00589005235602094,-0.0275288092189501,-0.0161917098445596,7001
2015-02-28,"77493","TX","Houston","Harris","Katy",5091,1663,0.00241109101868596,0.0109422492401216,0.0833876221498371,7123
2015-02-28,"60406","IL","Chicago","Cook","Blue Island",5092,1289,0,-0.014525993883792,-0.00232198142414861,4716
2015-02-28,"98055","WA","Seattle","King","Renton",5093,1734,0.00347222222222222,0.00931315483119907,0.049636803874092,5590
2015-02-28,"37091","TN","Lewisburg","Marshall","Lewisburg",5094,948,0.00743889479277365,0.00958466453674121,0.0475138121546961,6891
2015-02-28,"98671","WA","Portland","Clark","Washougal",5095,1612,-0.00309214594928881,0.0100250626566416,0.0768203072812291,6871
2015-02-28,"76541","TX","Killeen","Bell","Killeen",5096,731,0.026685393258427,0.0702781844802343,0.0310296191819464,4453
2015-02-28,"65810","MO","Springfield","Greene","Springfield",5097,1296,-0.00917431192660551,0.0277557494052339,0.0936708860759494,6994
2015-02-28,"49202","MI","Jackson","Jackson","Jackson",5098,803,0.0113350125944584,0.0579710144927536,0.1,6072
2015-02-28,"08105","NJ","Philadelphia","Camden","Camden",5099,1370,0.0208643815201192,0.0140636565507032,0.155143338954469,6847
2015-02-28,"33406","FL","Miami-Fort Lauderdale","Palm Beach","Lake Clarke Shores",5100,1467,0.00273410799726589,-0.00542372881355932,-0.0200400801603206,7240
2015-02-28,"76126","TX","Dallas-Fort Worth","Tarrant","Benbrook",5101,1392,0.000718907260963336,0.0101596516690856,0.0489826676714393,6624
2015-02-28,"70592","LA","Lafayette","Lafayette","Youngsville",5102,1600,0.0243277848911652,0.0282776349614396,0.102687801516196,5695
2015-02-28,"45066","OH","Cincinnati","Warren","Springboro",5103,1680,-0.00709219858156028,-0.00237529691211401,-0.0123456790123457,7853
2015-02-28,"61115","IL","Rockford","Winnebago","Machesney Park",5104,1043,0.0265748031496063,0.0546006066734075,-0.0769911504424779,8161
2015-02-28,"32583","FL","Pensacola","Santa Rosa","Milton",5105,1068,0.0123222748815166,0.0229885057471264,0.0853658536585366,6898
2015-02-28,"63141","MO","St. Louis","Saint Louis","Creve Coeur",5106,2403,0.00628140703517588,0.0443285528031291,0.153071017274472,7136
2015-02-28,"90720","CA","Los Angeles","Orange","Los Alamitos",5107,3083,-0.000972132209980557,0.00554468362687541,0.0727209464161448,5494
2015-02-28,"64130","MO","Kansas City","Jackson","Kansas City",5108,697,0.0101449275362319,0.0190058479532164,0.0387481371087928,9356
2015-02-28,"77098","TX","Houston","Harris","Houston",5109,2592,0,0.00232018561484919,0.138339920948617,2810
2015-02-28,"07621","NJ","New York","Bergen","Bergenfield",5110,2500,0.00240577385725742,-0.00754267566494641,0.00887812752219532,6903
